start_id;end_id
257;21
257;50
257;53
257;51
257;55
257;54
258;32
258;14
258;40
258;27
258;50
258;53
258;52
258;51
258;56
258;55
259;17
259;27
259;31
259;53
259;56
259;54
259;55
260;32
260;36
260;26
260;28
260;23
260;51
260;54
260;53
260;52
260;50
261;43
261;0
261;37
261;47
261;4
261;54
261;50
261;53
261;55
261;56
262;48
262;22
262;32
262;49
262;53
263;25
263;10
263;17
263;54
264;44
264;4
264;37
264;50
264;53
265;41
265;30
265;44
265;54
265;53
265;52
265;50
265;55
265;56
266;21
266;39
266;11
266;27
266;18
266;54
266;53
267;39
267;42
267;25
267;6
267;30
267;54
267;50
268;35
268;43
268;40
268;16
268;49
268;56
268;55
268;52
268;53
269;37
269;8
269;13
269;53
270;23
270;5
270;26
270;55
270;50
270;52
270;54
270;53
271;44
271;18
271;25
271;52
271;53
271;54
271;56
271;51
271;55
272;1
272;36
272;30
272;3
272;52
272;50
272;56
272;54
272;55
272;51
273;26
273;39
273;21
273;11
273;33
273;51
273;54
273;52
273;55
273;53
274;17
274;12
274;28
274;39
274;50
275;40
275;16
275;11
275;32
275;55
275;54
275;56
275;52
276;4
276;17
276;6
276;45
276;53
276;56
277;36
277;32
277;45
277;9
277;51
277;53
277;52
277;54
277;55
278;31
278;27
278;7
278;33
278;4
278;55
279;15
279;40
279;34
279;51
279;56
279;55
279;53
280;19
280;26
280;48
280;36
280;50
280;56
280;55
281;1
281;48
281;13
281;30
281;2
281;51
281;50
281;56
281;55
281;52
282;19
282;22
282;49
282;23
282;52
283;49
283;48
283;46
283;52
283;55
283;56
283;50
284;1
284;39
284;31
284;52
284;53
284;54
284;56
285;8
285;40
285;49
285;2
285;54
285;50
285;51
285;52
286;9
286;16
286;23
286;52
286;54
287;16
287;17
287;32
287;29
287;51
287;54
287;56
287;53
287;50
287;55
288;22
288;21
288;32
288;53
288;56
288;54
288;52
288;55
288;51
289;11
289;18
289;48
289;56
289;52
289;55
290;22
290;45
290;10
290;5
290;30
290;55
290;51
290;53
291;40
291;41
291;37
291;8
291;56
291;50
291;55
291;53
291;54
292;21
292;30
292;47
292;14
292;51
292;53
292;50
292;55
292;56
292;52
293;7
293;42
293;9
293;23
293;43
293;52
293;54
293;51
293;56
294;25
294;42
294;37
294;4
294;56
295;18
295;37
295;10
295;55
295;50
295;51
295;54
296;47
296;23
296;39
296;48
296;55
296;53
296;54
297;2
297;21
297;36
297;13
297;51
297;56
297;52
297;55
297;54
297;50
298;23
298;27
298;0
298;53
299;18
299;24
299;37
299;50
299;52
299;55
300;42
300;31
300;37
300;45
300;3
300;51
300;52
300;54
301;47
301;16
301;41
301;56
301;50
301;53
301;52
302;48
302;32
302;0
302;56
303;42
303;34
303;40
303;18
303;56
303;55
303;50
304;38
304;27
304;39
304;35
304;37
304;55
304;56
304;53
304;51
305;45
305;27
305;1
305;56
305;52
305;53
305;54
306;27
306;21
306;20
306;34
306;38
306;53
306;55
306;50
307;27
307;47
307;20
307;55
307;52
307;53
308;9
308;48
308;0
308;36
308;51
309;32
309;1
309;45
309;18
309;49
309;53
309;50
309;51
309;52
310;23
310;13
310;25
310;27
310;16
310;50
311;18
311;7
311;32
311;51
311;50
311;56
311;52
311;54
312;1
312;45
312;6
312;25
312;41
312;51
313;30
313;38
313;18
313;20
313;50
313;53
314;36
314;46
314;16
314;21
314;55
314;54
314;56
314;52
314;51
314;50
315;7
315;37
315;1
315;4
315;56
316;40
316;5
316;6
316;25
316;9
316;54
317;13
317;15
317;23
317;41
317;54
317;55
318;40
318;42
318;3
318;9
318;29
318;53
318;55
318;54
318;52
319;48
319;17
319;7
319;54
319;52
320;49
320;44
320;35
320;26
320;51
320;50
320;52
320;53
320;54
320;55
321;21
321;19
321;49
321;56
321;50
322;31
322;39
322;45
322;42
322;54
322;56
322;53
322;50
323;3
323;21
323;22
323;52
323;56
324;24
324;48
324;15
324;29
324;56
324;52
324;50
324;55
324;54
324;53
325;12
325;24
325;14
325;0
325;10
325;50
326;37
326;46
326;28
326;4
326;1
326;51
326;56
327;9
327;28
327;39
327;34
327;13
327;56
327;50
328;8
328;45
328;13
328;50
328;51
328;56
328;53
328;52
329;30
329;48
329;23
329;47
329;5
329;53
330;41
330;34
330;19
330;11
330;54
330;55
330;51
330;50
330;53
330;56
331;27
331;38
331;28
331;39
331;51
331;50
331;52
332;6
332;5
332;28
332;12
332;53
332;56
333;9
333;16
333;31
333;0
333;21
333;51
334;28
334;29
334;47
334;46
334;55
335;6
335;23
335;31
335;51
336;31
336;13
336;25
336;54
336;55
337;18
337;21
337;19
337;3
337;34
337;56
337;52
338;24
338;45
338;11
338;7
338;14
338;55
338;50
338;56
338;53
339;25
339;7
339;43
339;2
339;18
339;56
339;55
339;52
339;51
339;53
340;39
340;45
340;43
340;51
341;12
341;6
341;22
341;55
341;53
341;52
341;50
342;35
342;42
342;39
342;49
342;19
342;54
343;13
343;14
343;15
343;34
343;2
343;52
343;53
343;54
343;55
344;40
344;46
344;28
344;39
344;54
344;53
344;56
345;4
345;44
345;16
345;13
345;50
346;11
346;29
346;10
346;36
346;50
347;5
347;16
347;17
347;52
347;53
348;3
348;12
348;29
348;54
349;39
349;20
349;15
349;55
349;52
350;20
350;33
350;7
350;10
350;5
350;56
350;51
350;52
350;55
350;54
351;49
351;42
351;37
351;53
351;50
351;52
351;55
351;51
351;56
352;31
352;4
352;44
352;52
352;55
353;43
353;36
353;24
353;55
353;51
354;0
354;11
354;22
354;21
354;51
354;53
354;56
355;3
355;48
355;0
355;33
355;10
355;53
355;51
355;56
356;19
356;28
356;3
356;5
356;52
357;28
357;17
357;36
357;50
357;52
357;51
357;54
357;55
357;53
358;37
358;5
358;36
358;3
358;21
358;53
358;56
358;54
359;29
359;26
359;45
359;35
359;30
359;54
359;51
360;43
360;21
360;46
360;56
360;55
360;50
360;51
360;52
360;53
361;39
361;10
361;8
361;28
361;13
361;52
361;51
361;54
361;56
361;55
361;50
362;14
362;10
362;40
362;41
362;56
362;52
362;55
362;50
363;2
363;20
363;49
363;56
363;55
363;52
363;51
363;54
364;8
364;29
364;17
364;53
365;9
365;45
365;30
365;52
365;53
365;55
365;56
365;51
365;54
366;38
366;31
366;23
366;0
366;54
366;55
366;50
366;52
367;6
367;32
367;20
367;8
367;50
367;56
367;52
368;7
368;49
368;4
368;48
368;9
368;51
368;52
368;56
368;54
368;53
369;15
369;19
369;30
369;31
369;29
369;50
370;42
370;10
370;31
370;38
370;30
370;50
370;52
370;53
370;54
370;55
371;9
371;3
371;42
371;43
371;53
371;56
371;55
371;51
372;37
372;14
372;21
372;24
372;53
372;52
372;55
372;51
372;50
372;56
373;1
373;43
373;3
373;51
374;9
374;28
374;47
374;34
374;53
375;4
375;35
375;7
375;54
375;52
375;51
375;56
376;31
376;3
376;17
376;42
376;52
376;56
376;50
376;51
377;27
377;24
377;8
377;53
377;55
377;54
377;50
377;56
377;52
378;16
378;3
378;31
378;6
378;26
378;51
378;56
379;6
379;45
379;1
379;43
379;56
379;53
379;50
379;55
379;51
379;52
380;36
380;31
380;39
380;17
380;51
381;19
381;9
381;46
381;54
381;51
381;56
381;50
381;52
381;53
382;33
382;31
382;6
382;38
382;53
382;51
382;56
383;44
383;6
383;37
383;56
384;5
384;10
384;22
384;43
384;47
384;51
384;56
385;18
385;43
385;5
385;15
385;56
385;50
386;47
386;24
386;37
386;56
386;52
387;36
387;9
387;26
387;7
387;18
387;56
387;51
387;52
388;20
388;24
388;7
388;28
388;11
388;54
388;51
388;55
388;56
388;50
389;0
389;9
389;22
389;26
389;44
389;52
389;54
389;55
389;56
390;44
390;20
390;45
390;0
390;51
391;10
391;4
391;19
391;33
391;56
391;50
391;51
391;52
392;32
392;31
392;20
392;39
392;18
392;56
393;20
393;41
393;14
393;50
393;55
393;56
393;51
393;54
393;53
394;19
394;47
394;17
394;54
394;53
394;50
395;9
395;47
395;31
395;32
395;6
395;50
395;52
395;56
396;28
396;27
396;20
396;50
396;55
396;51
397;44
397;2
397;9
397;42
397;47
397;54
397;53
397;56
398;36
398;13
398;31
398;32
398;55
398;54
398;52
398;53
399;41
399;13
399;29
399;7
399;20
399;50
399;52
400;40
400;39
400;23
400;41
400;49
400;51
400;54
401;4
401;39
401;25
401;35
401;3
401;50
401;54
402;20
402;46
402;16
402;50
402;52
402;56
402;51
402;53
403;29
403;0
403;8
403;56
403;52
403;53
403;55
403;50
403;54
404;10
404;13
404;5
404;54
404;55
404;53
404;50
405;35
405;32
405;49
405;30
405;52
406;3
406;4
406;18
406;16
406;55
406;52
406;50
406;54
406;53
407;44
407;9
407;22
407;39
407;18
407;53
407;56
407;52
407;51
408;10
408;19
408;40
408;15
408;50
408;52
409;18
409;23
409;25
409;13
409;53
410;41
410;32
410;26
410;51
410;50
410;52
410;53
410;56
411;12
411;48
411;15
411;10
411;43
411;54
411;52
411;50
411;51
411;56
411;55
412;40
412;38
412;47
412;20
412;35
412;52
412;54
412;51
413;42
413;32
413;23
413;4
413;31
413;53
414;23
414;34
414;12
414;49
414;51
414;55
414;54
414;52
414;53
414;56
415;19
415;30
415;35
415;56
415;55
415;51
416;39
416;49
416;43
416;32
416;54
417;3
417;21
417;12
417;24
417;45
417;55
417;50
417;54
418;33
418;47
418;46
418;37
418;25
418;56
418;54
419;4
419;8
419;5
419;25
419;56
419;53
419;55
420;13
420;24
420;6
420;55
420;56
420;51
420;54
420;53
421;21
421;20
421;39
421;28
421;27
421;53
421;51
421;55
421;52
421;54
422;29
422;47
422;33
422;56
422;54
422;55
422;51
422;53
422;50
423;21
423;23
423;42
423;56
423;52
423;54
423;50
424;31
424;34
424;25
424;28
424;55
425;45
425;35
425;36
425;56
425;55
425;53
425;52
425;50
425;51
426;40
426;49
426;25
426;24
426;35
426;53
427;14
427;9
427;19
427;35
427;46
427;56
427;53
427;50
427;54
427;51
428;2
428;26
428;9
428;54
428;51
428;55
429;20
429;11
429;5
429;18
429;8
429;51
429;54
429;50
429;55
429;53
429;52
430;14
430;18
430;16
430;6
430;54
430;52
430;53
430;56
430;55
431;46
431;20
431;45
431;34
431;56
431;54
431;50
431;51
432;40
432;22
432;35
432;36
432;21
432;55
432;54
432;56
432;53
433;13
433;38
433;20
433;14
433;6
433;52
433;50
433;56
434;45
434;43
434;10
434;9
434;51
434;54
434;50
434;53
434;52
434;55
435;35
435;47
435;6
435;13
435;53
435;52
435;56
435;51
435;55
436;2
436;23
436;27
436;54
437;21
437;20
437;48
437;23
437;55
437;54
437;56
438;39
438;3
438;1
438;45
438;6
438;56
439;1
439;13
439;24
439;21
439;32
439;55
440;19
440;31
440;49
440;5
440;23
440;53
440;54
440;56
440;55
441;19
441;16
441;44
441;42
441;55
441;50
442;2
442;26
442;24
442;33
442;55
442;50
442;51
442;52
442;54
442;56
443;34
443;45
443;32
443;20
443;40
443;55
443;51
443;53
443;56
443;50
444;34
444;20
444;28
444;39
444;55
444;51
444;52
444;56
445;2
445;32
445;43
445;55
446;43
446;19
446;1
446;11
446;42
446;54
446;53
446;55
446;50
447;10
447;33
447;43
447;6
447;55
447;56
447;51
447;54
448;20
448;39
448;2
448;12
448;19
448;52
448;51
448;55
448;53
448;54
448;56
449;18
449;32
449;22
449;45
449;55
449;56
449;50
449;53
449;52
449;51
450;6
450;18
450;39
450;53
450;52
451;48
451;49
451;23
451;47
451;56
451;54
451;52
451;55
452;4
452;21
452;8
452;3
452;56
452;55
452;52
452;53
452;51
453;8
453;7
453;32
453;50
453;56
453;52
453;53
453;54
453;51
454;46
454;43
454;24
454;56
454;55
454;52
454;51
454;53
455;23
455;38
455;6
455;2
455;56
456;9
456;11
456;6
456;21
456;51
456;52
456;56
456;54
456;50
457;44
457;8
457;28
457;54
457;53
457;51
458;14
458;4
458;5
458;21
458;3
458;55
459;45
459;11
459;29
459;4
459;32
459;56
459;51
459;53
459;50
460;35
460;39
460;8
460;52
460;50
460;51
460;56
460;54
460;53
461;14
461;25
461;45
461;44
461;2
461;53
461;55
461;50
462;15
462;38
462;47
462;6
462;52
462;53
462;54
462;51
463;35
463;45
463;37
463;18
463;54
463;55
463;56
464;9
464;49
464;26
464;53
465;24
465;39
465;45
465;8
465;52
465;56
465;51
465;54
465;50
466;38
466;35
466;49
466;46
466;43
466;55
466;51
466;54
467;37
467;10
467;13
467;9
467;56
467;50
468;26
468;21
468;43
468;50
468;53
468;55
469;14
469;10
469;6
469;25
469;19
469;54
469;55
469;50
469;51
469;56
469;53
470;14
470;45
470;43
470;16
470;53
471;29
471;42
471;20
471;23
471;7
471;56
471;50
471;54
472;48
472;38
472;39
472;54
472;51
473;26
473;48
473;12
473;31
473;50
474;39
474;26
474;32
474;13
474;5
474;50
474;55
475;1
475;30
475;2
475;43
475;47
475;53
475;50
475;54
475;55
475;56
475;51
476;4
476;23
476;49
476;7
476;40
476;56
476;52
476;53
476;51
477;46
477;45
477;40
477;49
477;51
477;54
477;53
477;55
478;25
478;4
478;16
478;29
478;41
478;55
478;52
478;50
478;53
478;51
478;56
479;11
479;16
479;21
479;36
479;26
479;56
479;55
480;35
480;13
480;7
480;51
481;37
481;29
481;1
481;0
481;34
481;55
481;50
481;52
481;53
481;51
481;56
482;13
482;1
482;28
482;39
482;50
482;51
482;52
483;46
483;3
483;37
483;35
483;55
483;51
483;50
484;45
484;48
484;24
484;28
484;13
484;54
484;51
485;42
485;16
485;14
485;9
485;50
486;36
486;21
486;11
486;9
486;52
486;54
486;50
486;56
486;51
486;53
487;33
487;18
487;48
487;4
487;46
487;51
487;53
487;55
487;52
488;15
488;13
488;26
488;22
488;54
488;55
488;50
488;52
489;49
489;20
489;25
489;53
489;51
490;26
490;45
490;0
490;35
490;44
490;52
491;23
491;21
491;3
491;56
492;37
492;6
492;0
492;56
492;54
492;52
493;44
493;26
493;23
493;11
493;8
493;52
493;56
493;51
493;53
494;35
494;41
494;29
494;53
495;39
495;49
495;28
495;37
495;53
495;56
495;54
495;50
496;31
496;47
496;41
496;5
496;51
496;56
497;18
497;37
497;11
497;55
497;51
497;50
497;53
497;54
497;52
498;42
498;17
498;21
498;52
498;53
498;51
499;16
499;8
499;36
499;28
499;52
500;8
500;13
500;6
500;56
500;50
500;53
500;51
500;54
500;55
501;45
501;15
501;34
501;51
501;55
501;56
501;50
501;53
502;15
502;17
502;36
502;54
502;55
503;41
503;8
503;49
503;50
503;56
503;55
503;54
504;36
504;24
504;3
504;51
504;50
504;53
504;52
504;56
505;6
505;23
505;36
505;54
505;50
505;53
505;52
505;56
505;55
506;31
506;0
506;29
506;52
507;46
507;23
507;28
507;56
507;51
507;54
507;53
508;17
508;26
508;29
508;14
508;50
508;53
508;52
509;12
509;4
509;16
509;53
509;55
509;52
509;51
509;56
509;54
510;15
510;41
510;43
510;0
510;7
510;52
510;53
510;56
510;50
510;54
510;51
511;43
511;6
511;17
511;55
511;56
511;53
511;51
511;54
511;50
512;7
512;32
512;0
512;50
513;37
513;47
513;41
513;38
513;9
513;54
513;51
513;52
513;50
513;53
513;55
514;23
514;48
514;5
514;19
514;53
514;51
514;56
514;55
514;50
514;54
515;22
515;10
515;17
515;43
515;55
515;56
515;50
515;52
515;51
516;36
516;29
516;23
516;39
516;38
516;52
516;50
516;53
516;54
516;51
516;56
517;21
517;39
517;14
517;40
517;11
517;52
517;54
517;51
518;17
518;37
518;29
518;40
518;51
518;55
519;35
519;10
519;26
519;49
519;25
519;51
520;45
520;28
520;42
520;11
520;7
520;50
521;31
521;1
521;39
521;4
521;50
521;54
522;8
522;27
522;0
522;53
522;56
522;50
522;52
523;41
523;0
523;48
523;36
523;27
523;51
523;56
523;55
524;38
524;23
524;40
524;14
524;44
524;56
524;51
524;50
524;55
524;53
524;54
525;28
525;49
525;9
525;56
525;50
525;55
525;53
526;7
526;49
526;24
526;1
526;51
526;54
526;53
526;55
527;4
527;46
527;24
527;16
527;30
527;55
528;16
528;11
528;40
528;51
528;54
528;55
529;14
529;8
529;38
529;52
529;55
530;45
530;28
530;8
530;25
530;53
530;50
531;14
531;33
531;10
531;54
531;55
531;56
531;50
532;41
532;42
532;3
532;25
532;9
532;56
533;37
533;30
533;28
533;32
533;56
533;50
534;35
534;3
534;45
534;51
534;55
534;52
534;53
534;56
535;48
535;39
535;47
535;24
535;23
535;56
535;52
536;40
536;24
536;43
536;7
536;39
536;54
536;51
536;50
536;53
536;55
537;32
537;33
537;41
537;22
537;50
537;54
537;52
537;53
537;55
537;56
538;46
538;20
538;42
538;51
539;43
539;23
539;26
539;51
540;16
540;44
540;19
540;28
540;18
540;53
541;44
541;37
541;9
541;34
541;52
541;55
541;56
541;50
541;53
542;33
542;24
542;21
542;10
542;56
542;52
542;54
543;13
543;8
543;43
543;55
543;51
543;54
543;52
544;15
544;47
544;25
544;50
545;8
545;1
545;17
545;53
545;52
546;49
546;40
546;42
546;55
546;50
546;56
547;9
547;29
547;13
547;35
547;3
547;51
547;56
547;50
548;4
548;9
548;10
548;41
548;46
548;51
548;53
548;54
548;55
548;52
549;37
549;4
549;27
549;48
549;52
549;53
550;14
550;24
550;15
550;6
550;31
550;50
550;55
550;51
550;52
550;54
551;26
551;17
551;34
551;48
551;6
551;56
551;53
551;50
551;54
551;55
551;52
552;6
552;31
552;22
552;26
552;52
552;53
553;11
553;14
553;37
553;28
553;56
553;50
553;52
554;47
554;48
554;22
554;50
554;54
554;55
555;15
555;30
555;9
555;2
555;54
555;51
555;55
556;18
556;11
556;7
556;28
556;5
556;50
556;53
556;51
557;31
557;12
557;38
557;36
557;28
557;56
557;55
557;54
558;9
558;44
558;39
558;53
558;54
558;55
558;56
559;38
559;20
559;30
559;46
559;51
560;36
560;10
560;44
560;14
560;24
560;52
560;55
561;30
561;37
561;38
561;43
561;2
561;55
561;52
561;51
561;54
562;48
562;24
562;38
562;52
562;55
563;9
563;19
563;17
563;23
563;4
563;54
563;51
563;52
563;56
563;53
563;55
564;9
564;18
564;20
564;52
564;51
564;50
564;53
564;55
564;54
565;12
565;41
565;18
565;35
565;9
565;54
565;51
565;56
565;52
566;31
566;5
566;13
566;8
566;55
567;4
567;23
567;12
567;21
567;56
567;52
567;54
567;55
567;50
567;51
568;21
568;34
568;26
568;43
568;52
568;50
568;53
568;54
569;8
569;20
569;17
569;53
569;56
569;52
569;55
569;51
569;54
570;23
570;4
570;20
570;50
570;51
570;52
570;53
570;56
571;34
571;35
571;25
571;2
571;33
571;52
571;56
571;53
571;50
572;30
572;37
572;12
572;27
572;53
572;51
573;13
573;19
573;49
573;56
574;47
574;37
574;1
574;18
574;54
575;5
575;7
575;11
575;56
575;54
575;53
575;51
575;55
575;50
576;42
576;45
576;26
576;56
576;54
576;55
576;51
576;53
576;52
577;28
577;24
577;13
577;2
577;50
577;55
577;56
577;51
577;53
577;54
578;43
578;41
578;16
578;33
578;50
578;54
578;52
578;53
578;51
579;0
579;18
579;35
579;43
579;53
579;56
579;51
579;54
579;50
580;28
580;37
580;0
580;11
580;40
580;53
580;55
581;23
581;10
581;20
581;54
581;50
582;48
582;14
582;38
582;45
582;56
583;41
583;40
583;7
583;36
583;55
583;52
583;53
584;5
584;21
584;14
584;54
585;30
585;24
585;31
585;17
585;14
585;50
585;52
585;55
585;56
586;27
586;42
586;18
586;24
586;10
586;53
586;50
586;52
586;54
586;56
586;55
587;14
587;18
587;12
587;52
587;50
587;55
587;56
587;53
587;54
588;12
588;16
588;49
588;39
588;52
588;53
588;56
588;51
588;55
588;50
589;41
589;2
589;49
589;27
589;32
589;55
590;45
590;13
590;27
590;0
590;39
590;54
591;15
591;39
591;43
591;5
591;56
591;53
591;51
591;50
591;55
592;7
592;1
592;39
592;43
592;16
592;56
592;53
592;52
593;25
593;39
593;4
593;47
593;33
593;55
593;50
593;53
593;51
593;52
594;13
594;49
594;10
594;33
594;32
594;54
594;52
594;56
594;51
594;55
594;50
595;29
595;14
595;25
595;42
595;52
595;55
596;38
596;33
596;7
596;40
596;55
597;6
597;2
597;28
597;55
597;50
597;51
598;16
598;27
598;44
598;19
598;35
598;56
598;53
598;51
599;45
599;43
599;25
599;4
599;11
599;53
600;4
600;0
600;27
600;28
600;44
600;51
600;55
601;9
601;47
601;24
601;1
601;29
601;54
601;50
601;55
601;56
602;20
602;39
602;42
602;43
602;16
602;51
602;52
602;54
602;50
602;53
602;56
603;39
603;0
603;22
603;43
603;52
603;54
603;50
604;18
604;36
604;30
604;4
604;47
604;56
604;52
604;55
604;53
604;50
605;21
605;32
605;15
605;52
605;54
605;56
606;3
606;48
606;34
606;14
606;22
606;52
606;51
607;15
607;1
607;11
607;4
607;41
607;54
607;53
607;55
607;56
607;51
607;50
608;45
608;37
608;26
608;55
608;50
608;52
608;53
608;54
609;48
609;21
609;49
609;52
609;55
610;30
610;8
610;49
610;38
610;52
610;51
610;56
611;1
611;31
611;38
611;20
611;53
612;38
612;14
612;39
612;6
612;50
613;43
613;26
613;46
613;13
613;54
614;9
614;5
614;38
614;42
614;54
615;9
615;12
615;13
615;26
615;53
615;55
615;50
615;51
616;19
616;44
616;14
616;24
616;15
616;52
616;53
617;3
617;17
617;8
617;51
617;55
617;54
617;56
617;52
617;53
618;28
618;31
618;24
618;13
618;54
618;50
618;52
618;56
618;53
618;51
619;29
619;48
619;37
619;18
619;41
619;55
619;52
619;50
619;54
619;56
619;51
620;0
620;6
620;39
620;44
620;15
620;51
620;54
620;56
621;35
621;36
621;16
621;6
621;47
621;55
621;53
621;50
622;26
622;10
622;29
622;38
622;6
622;50
623;27
623;19
623;31
623;40
623;54
623;52
623;53
623;51
623;56
624;27
624;25
624;43
624;42
624;56
625;35
625;32
625;17
625;6
625;51
625;53
625;55
625;50
625;52
625;56
626;23
626;5
626;28
626;4
626;12
626;54
626;51
627;36
627;15
627;42
627;56
627;55
627;52
627;50
627;51
627;54
628;27
628;34
628;38
628;52
628;55
628;53
628;50
629;40
629;45
629;47
629;35
629;10
629;52
629;51
629;53
630;28
630;4
630;40
630;20
630;3
630;51
630;56
630;55
630;50
631;47
631;2
631;6
631;12
631;32
631;56
631;50
631;52
631;54
631;51
631;53
632;12
632;1
632;43
632;15
632;7
632;50
632;54
632;53
632;56
632;52
632;51
633;8
633;1
633;17
633;39
633;51
633;50
633;56
633;53
634;19
634;11
634;20
634;48
634;52
634;55
634;54
634;56
634;51
634;53
635;43
635;14
635;24
635;46
635;56
635;51
635;50
635;54
635;52
636;26
636;10
636;17
636;50
636;52
636;53
636;54
636;56
636;51
637;6
637;39
637;41
637;29
637;23
637;56
637;53
637;54
637;50
637;55
638;12
638;36
638;5
638;37
638;56
638;54
638;50
639;9
639;40
639;36
639;54
639;53
639;55
639;50
640;31
640;42
640;14
640;33
640;54
640;53
640;55
641;44
641;14
641;29
641;55
641;54
641;50
642;49
642;19
642;40
642;24
642;15
642;54
643;8
643;39
643;3
643;22
643;25
643;55
643;54
643;50
644;28
644;16
644;37
644;12
644;29
644;52
644;55
644;50
644;51
645;16
645;5
645;40
645;56
645;54
645;50
645;53
645;52
646;8
646;27
646;24
646;56
646;53
646;51
647;48
647;17
647;5
647;36
647;53
647;52
647;54
648;35
648;30
648;24
648;52
648;56
648;50
648;53
648;54
649;30
649;49
649;17
649;56
649;55
649;50
649;52
650;11
650;16
650;48
650;34
650;49
650;55
650;50
651;21
651;6
651;15
651;10
651;51
651;50
652;22
652;14
652;38
652;7
652;55
652;56
652;51
652;52
652;53
653;45
653;17
653;3
653;46
653;56
653;53
653;50
653;55
653;51
654;19
654;34
654;48
654;1
654;21
654;50
654;53
654;56
654;55
654;51
655;12
655;44
655;9
655;18
655;56
655;54
655;50
655;55
655;52
656;28
656;2
656;16
656;30
656;55
656;54
656;56
656;53
657;40
657;42
657;14
657;53
657;52
657;50
657;51
658;44
658;30
658;0
658;32
658;45
658;53
658;52
658;54
659;5
659;45
659;0
659;56
660;28
660;12
660;9
660;44
660;40
660;51
661;9
661;33
661;4
661;23
661;0
661;53
661;54
661;52
661;55
662;15
662;36
662;8
662;47
662;43
662;56
662;52
662;50
662;51
662;54
662;55
663;47
663;40
663;9
663;35
663;2
663;50
664;20
664;3
664;5
664;47
664;55
664;53
